movieId,overview
916,"comedy, drama, romance, Italy, royalty, 1953"
917,"children, drama, 1939"
918,"musical, 1900s, 1944"
919,"adventure, children, fantasy, musical, Dorothy, Toto, 1939"
920,"drama, romance, war, Civil War, 1939"
921,"comedy, television, 1982"
922,"drama, film-noir, romance, movies, eerie, movie business, 1950"
923,"drama, mystery, Rosebud, 1941"
924,"adventure, drama, sci-fi, Hal, space, aliens, apes, Arthur C. Clarke, artificial intelligence, atmospheric, cinematography, classic, computer, confusing ending, cult film, Dull, future, futuristic, imdb top 250, masterpiece, meditative, music, mystery, Oscar (Best Effects - Visual Effects), overrated, philosophical, relaxing, revolutionary, robots, sci-fi, setting:space/space ship, slow, slow paced, soundtrack, space, space travel, spacecraft, Stanley Kubrick, superb soundtrack, surreal, technology, tedious, visual, visually appealing, 1968"
926,"drama, Hollywood, 1950"
927,"comedy, divorce, 1939"
928,"drama, mystery, romance, thriller, Mrs. DeWinter, 1940"
929,"drama, film-noir, mystery, thriller, Europe, journalism, war, 1940"
930,"film-noir, romance, thriller, assassination, 1946"
931,"mystery, romance, thriller, amnesia, 1945"
932,"drama, romance, 1957"
933,"crime, mystery, romance, thriller, 1955"
934,"comedy, wedding, 1950"
935,"comedy, musical, 1953"
936,"comedy, romance, Cold War, Russia, 1939"
937,"comedy, romance, 1957"
938,"musical, prostitution, 1958"
940,"action, adventure, romance, swashbuckler, 1938"
941,"adventure, swashbuckler, 1940"
942,"crime, film-noir, mystery, 1944"
943,"drama, fantasy, romance, ghosts, 1947"
944,"drama, Shangri-La, 1937"
945,"comedy, musical, romance, Astaire and Rogers, 1935"
946,"comedy, drama, war, 1942"
947,"comedy, romance, butler, homeless, screwball, 1936"
948,"drama, romance, western, oil, 1956"
949,"drama, 1955"
950,"comedy, crime, Nick and Nora Charles, 1934"
951,"comedy, romance, Screwball, 1940"
952,"adventure, comedy, race, 1956"
953,"children, drama, fantasy, romance, Christmas, 1946"
954,"drama, Politics, 1939"
955,"comedy, romance, leopard, screwball, 1938"
956,"drama, romance, adoption, 1941"
959,"drama, 1934"
961,"drama, 1936"
963,"musical, 1949"
965,"drama, mystery, thriller, fugitive, 1935"
968,"horror, sci-fi, thriller, zombies, 1968"
969,"adventure, comedy, romance, war, missionary, 1951"
970,"adventure, comedy, crime, drama, romance, crime, 1953"
971,"drama, Tennessee Williams, 1958"
973,"comedy, drama, journalism, 1941"
976,"romance, war, Hemingway, 1932"
979,"drama, war, 1995"
981,"drama, 1997"
982,"drama, 1955"
984,"comedy, drama, 1996"
986,"adventure, children, Animal movie, 1996"
987,"drama, romance, 1997"
988,"comedy, drama, 1996"
990,"action, adventure, thriller, 1996"
991,"drama, Ireland, 1996"
993,"drama, 1996"
994,"comedy, drama, food, 1996"
996,"action, crime, drama, thriller, 1996"
998,"action, crime, 1996"
999,"crime, film-noir, 1996"
1003,"drama, thriller, 1996"
1004,"action, thriller, 1996"
1005,"children, comedy, 1996"
1006,"drama, death penalty, John Grisham, 1996"
1007,"children, comedy, western, 1975"
1008,"adventure, western, 1955"
1009,"adventure, children, fantasy, 1975"
1010,"children, comedy, Disney, race, 1969"
1011,"children, comedy, fantasy, romance, 1974"
1012,"children, drama, 1957"
1013,"children, comedy, romance, twins, 1961"
1014,"children, comedy, drama, 1960"
1015,"adventure, children, drama, 1993"
1016,"children, comedy, 1959"
1017,"adventure, children, 1960"
1018,"children, comedy, mystery, 1965"
1019,"adventure, drama, sci-fi, 1954"
1020,"comedy, 1993"
1021,"children, comedy, 1994"
1022,"animation, children, fantasy, musical, romance, Disney, 1950"
1023,"animation, children, musical, 1968"
1024,"animation, children, musical, 1945"
1025,"animation, children, fantasy, musical, Disney, King Arthur, 1963"
1027,"adventure, drama, 1991"
1028,"children, comedy, fantasy, musical, Disney, nanny, 1964"
1029,"animation, children, drama, musical, Disney, 1941"
1030,"adventure, animation, children, musical, Disney, 1977"
1031,"adventure, children, musical, 1971"
1032,"adventure, animation, children, fantasy, musical, Disney, 1951"
1033,"animation, children, drama, Disney, 1981"
1034,"comedy, crime, drama, thriller, 1996"
1035,"musical, romance, Rogers and Hammerstein, 1965"
1036,"action, crime, thriller, 1988"
1037,"action, horror, sci-fi, thriller, 1992"
1040,"drama, 1996"
1041,"drama, In Netflix queue, 1996"
1042,"comedy, drama, Music, 1996"
1043,"drama, romance, 1996"
1046,"drama, romance, 1996"
1047,"action, drama, thriller, 1996"
1049,"action, adventure, 1996"
1050,"documentary, drama, 1996"
1051,"drama, 1996"
1053,"crime, drama, romance, 1996"
1054,"drama, 1996"
1055,"thriller, 1997"
1056,"drama, 1996"
1057,"comedy, musical, romance, 1996"
1059,"drama, romance, Amazing Cinematography, Leonardo DiCaprio, shakespeare, updated classics, Shakespeare, 1996"
1060,"comedy, drama, 1996"
1061,"thriller, 1996"
1064,"animation, children, comedy, fantasy, musical, romance, 1996"
1066,"comedy, musical, romance, Astaire and Rogers, 1937"
1068,"crime, film-noir, anti-Semitism, 1947"
1073,"children, comedy, fantasy, musical, 1971"
1076,"drama, horror, thriller, governess, 1961"
1077,"comedy, sci-fi, 1973"
1078,"comedy, war, 1971"
1079,"comedy, crime, fish, 1988"
1080,"comedy, Bible, parody, religion, 1979"
1081,"comedy, musical, romance, cross dressing, 1982"
1082,"drama, politics, 1972"
1083,"comedy, musical, 1965"
1084,"crime, drama, 1920s, gangsters, 1967"
1085,"adventure, drama, 1958"
1086,"crime, mystery, thriller, 1954"
1088,"drama, musical, romance, dance, music, 1987"
1089,"crime, mystery, thriller, ensemble cast, nonlinear, Quentin Tarantino, stylized, heist, violence, humorous, neo-noir, Quentin Tarantino, religion, Tarantino, 1992"
1090,"drama, war, Vietnam, 1986"
1091,"comedy, 1989"
1092,"crime, mystery, thriller, 1992"
1093,"drama, 1960s, Jim Morrison, music, 1991"
1094,"drama, romance, thriller, 1992"
1095,"drama, 1992"
1096,"drama, Holocaust, 1982"
1097,"children, drama, sci-fi, aliens, 1982"
1099,"children, drama, fantasy, 1938"
1100,"action, drama, romance, 1990"
1101,"action, romance, predictable, Navy, 1986"
1103,"drama, 1950s, adolescence, 1955"
1104,"drama, Tennessee Williams, 1951"
1105,"horror, 1996"
1107,"comedy, 1991"
1111,"documentary, 1996"
1112,"action, comedy, drama, 1996"
1114,"crime, drama, 1996"
1116,"drama, 1995"
1117,"drama, 1996"
1119,"drama, 1995"
1120,"comedy, drama, freedom of expression, 1996"
1121,"drama, 1995"
1123,"documentary, 1996"
1124,"drama, aging, 1981"
1125,"comedy, crime, Clousseau, 1975"
1126,"comedy, fantasy, 1991"
1127,"action, adventure, sci-fi, thriller, 1989"
1128,"horror, 1980"
1129,"action, adventure, sci-fi, thriller, 1981"
1130,"horror, mystery, 1980"
1131,"drama, mystery, 1986"
1132,"drama, 1986"
1135,"comedy, military, 1980"
1136,"adventure, comedy, fantasy, british comedy, Monty Python, England, King Arthur, 1975"
1137,"romance, 1996"
1140,"drama, 1996"
1144,"documentary, 1996"
1147,"documentary, boxing, In Netflix queue, 1996"
1148,"animation, children, comedy, crime, Aardman, 1993"
1150,"drama, 1982"
1151,"animation, comedy, drama, fantasy, 1994"
1156,"drama, 1944"
1161,"drama, war, 1979"
1162,"comedy, drama, 1972"
1163,"drama, 1994"
1167,"comedy, 1996"
1170,"action, 1995"
1171,"comedy, politics, 1992"
1172,"drama, 1989"
1173,"comedy, drama, 1989"
1175,"comedy, drama, romance, 1991"
1176,"drama, fantasy, romance, 1991"
1177,"drama, romance, Italy, 1992"
1178,"drama, war, court, military, 1957"
1179,"crime, drama, film-noir, crime, 1990"
1180,"comedy, 1991"
1183,"drama, romance, war, adultery, 1996"
1184,"comedy, drama, 1991"
1185,"drama, In Netflix queue, 1989"
1186,"drama, 1989"
1187,"drama, disability, 1992"
1188,"comedy, romance, Australia, dance, 1992"
1189,"documentary, In Netflix queue, police, 1988"
1190,"crime, drama, romance, 1990"
1191,"documentary, musical, 1991"
1192,"documentary, 1990"
1193,"drama, emotional, jack nicholson, mental illness, 1975"
1194,"comedy, 1978"
1196,"action, adventure, sci-fi, I am your father, space, space opera, classic, George Lucas, Harrison Ford, music, original plot, sci-fi, sequel, 1980"
1197,"action, adventure, comedy, fantasy, romance, Inigo Montoya, six-fingered man, 1987"
1198,"action, adventure, adventure, archaeology, indiana jones, Steven Spielberg, treasure hunt, archaeology, ark of the covenant, indiana jones, 1981"
1199,"fantasy, sci-fi, 1985"
1200,"action, adventure, horror, sci-fi, action, aliens, horror, sci-fi, space, space craft, SPACE TRAVEL, suspense, space, 1986"
1201,"action, adventure, western, spaghetti western, 1966"
1202,"comedy, 1987"
1203,"drama, court, claustrophobic, confrontational, earnest, good dialogue, great screenplay, gritty, Motivational, thought-provoking, 1957"
1204,"adventure, drama, war, Middle East, 1962"
1206,"crime, drama, sci-fi, thriller, brainwashing, 1971"
1207,"drama, Harper Lee, racism, 1962"
1208,"action, drama, war, Vietnam, 1979"
1209,"action, drama, western, spaghetti western, 1968"
1210,"action, adventure, sci-fi, darth vader, luke skywalker, space opera, 1983"
1211,"drama, fantasy, romance, 1987"
1212,"film-noir, mystery, thriller, ferris wheel, Venice, zither, 1949"
1213,"crime, drama, Mafia, 1990"
1214,"horror, sci-fi, aliens, 1979"
1215,"action, adventure, comedy, fantasy, horror, 1993"
1216,"adventure, drama, romance, 1988"
1217,"drama, war, samurai, 1985"
1218,"action, crime, drama, thriller, 1989"
1219,"crime, horror, Alfred Hitchcock, psychology, suspenseful, tense, Norman Bates, Alfred Hitchcock, black and white, imdb top 250, remade, 1960"
1220,"action, comedy, musical, Saturday Night Live, 1980"
1221,"crime, drama, Al Pacino, Mafia, Mafia, 1974"
1222,"drama, war, Vietnam, anti-war, 1987"
1223,"adventure, animation, children, comedy, sci-fi, moon, 1989"
1224,"action, drama, romance, war, Shakespeare, 1989"
1225,"drama, Mozart, Salieri, 1984"
1226,"drama, romance, 1952"
1227,"crime, drama, 1984"
1228,"drama, boxing, 1980"
1230,"comedy, romance, New York, 1977"
1231,"drama, NASA, space, 1983"
1232,"drama, mystery, sci-fi, 1979"
1233,"action, drama, war, submarine, 1981"
1234,"comedy, crime, The Entertainer, 1973"
1235,"comedy, drama, romance, May-December romance, 1971"
1236,"comedy, drama, romance, 1990"
1237,"drama, chess, death, atmospheric, cerebral, existentialism, philosophical, reflective, 1957"
1238,"comedy, 1983"
1240,"action, sci-fi, thriller, Action, artificial intelligence, robots, Sci-Fi, special effects, tense, time travel, robots, 1984"
1241,"comedy, fantasy, horror, 1992"
1242,"drama, war, Civil War, 1989"
1243,"comedy, drama, Shakespeare sort of, 1990"
1244,"comedy, drama, romance, black and white, 1979"
1245,"crime, drama, film-noir, thriller, Mafia, 1990"
1246,"drama, highschool, High School, 1989"
1247,"comedy, drama, romance, Simon and Garfunkel, 1967"
1248,"crime, film-noir, thriller, 1958"
1249,"action, crime, romance, thriller, hit men, 1990"
1250,"adventure, drama, war, POW, 1957"
1251,"drama, fantasy, 1963"
1252,"crime, film-noir, mystery, thriller, incest, 1974"
1253,"drama, sci-fi, thriller, aliens, 1951"
1254,"action, adventure, drama, western, Cold, 1948"
1255,"comedy, horror, sci-fi, 1987"
1256,"comedy, musical, war, 1933"
1257,"comedy, romance, skiing, 1985"
1258,"horror, atmospheric, disturbing, Horror, jack nicholson, masterpiece, psychological, Stanley Kubrick, suspense, Stephen King, 1980"
1259,"adventure, drama, Stephen King, 1986"
1260,"crime, film-noir, thriller, serial killer, atmospheric, chilly, creepy, menacing, mental illness, oninous, 1931"
1261,"action, comedy, fantasy, horror, 1987"
1262,"action, adventure, drama, war, POW, 1963"
1263,"drama, war, Vietnam, 1978"
1264,"action, drama, mystery, romance, thriller, 1981"
1265,"comedy, fantasy, romance, 1993"
1266,"drama, western, revenge, 1992"
1267,"crime, thriller, war, assassination, brainwashing, 1962"
1268,"comedy, drama, 1990"
1269,"comedy, mystery, thriller, murder, 1944"
1270,"adventure, comedy, sci-fi, time travel, 1985"
1271,"comedy, crime, drama, 1991"
1272,"drama, war, World War II, 1970"
1273,"comedy, drama, film-noir, 1986"
1274,"action, adventure, animation, sci-fi, animation, anime, visually stunning, 1988"
1275,"action, adventure, fantasy, 1986"
1276,"drama, prison, 1967"
1277,"comedy, drama, romance, In Netflix queue, 1990"
1278,"comedy, fantasy, spoof, 1974"
1279,"comedy, drama, 1991"
1280,"drama, In Netflix queue, 1991"
1281,"comedy, drama, war, Nazis, 1940"
1282,"animation, children, fantasy, musical, Disney, 1940"
1283,"drama, western, gunfight, 1952"
1284,"crime, film-noir, mystery, Hammett, 1946"
1285,"comedy, high school, 1989"
1286,"drama, romance, 1980"
1287,"action, adventure, drama, 1959"
1288,"comedy, music, heavy metal, mockumentary, music, 1984"
1289,"documentary, 1983"
1290,"drama, romance, 1987"
1291,"action, adventure, archaeology, Holy Grail, 1989"
1292,"comedy, drama, television, 1979"
1293,"drama, India, 1982"
1295,"drama, 1988"
1296,"drama, romance, E. M. Forster, 1986"
1297,"comedy, 1985"
1298,"drama, musical, 1982"
1299,"drama, war, Cambodia, Vietnam, 1984"
1300,"comedy, drama, 1985"
1301,"drama, sci-fi, Shakespeare sort of, space, 1956"
1302,"children, drama, fantasy, baseball, 1989"
1303,"adventure, drama, India, 1975"
1304,"action, western, crime, 1969"
1305,"drama, romance, 1984"
1306,"adventure, drama, sci-fi, 1991"
1307,"comedy, romance, New York, 1989"
1310,"documentary, 1996"
1312,"drama, 1996"
1318,"comedy, drama, 1995"
1320,"action, horror, sci-fi, thriller, 1992"
1321,"comedy, horror, thriller, 1981"
1322,"horror, 1992"
1323,"horror, 1983"
1324,"horror, 1996"
1325,"horror, 1993"
1326,"horror, 1982"
1327,"drama, horror, mystery, thriller, 1979"
1328,"horror, 1990"
1329,"horror, 1974"
1330,"horror, 1986"
1331,"horror, 1977"
1332,"horror, thriller, 1987"
1333,"horror, thriller, birds, 1963"
1334,"horror, sci-fi, 1958"
1335,"horror, mystery, 1981"
1336,"horror, thriller, 1991"
1337,"drama, horror, thriller, 1945"
1339,"fantasy, horror, romance, thriller, 1992"
1340,"drama, horror, sci-fi, 1935"
1341,"horror, 1976"
1342,"horror, thriller, 1992"
1343,"thriller, horror, Juliette Lewis, Martin Scorsese, Robert De Niro, remake, 1991"
1344,"crime, drama, thriller, lawyer, 1962"
1345,"drama, fantasy, horror, thriller, high school, prom, Stephen King, 1976"
1346,"drama, fantasy, horror, 1982"
1347,"horror, thriller, 1984"
1348,"horror, vampires, 1922"
1349,"horror, 1986"
1350,"horror, mystery, thriller, demons, 1976"
1351,"crime, drama, thriller, 1996"
1352,"crime, thriller, 1996"
1353,"comedy, drama, romance, personals ads, 1996"
1354,"drama, mystery, religion, 1996"
1355,"horror, thriller, 1997"
1356,"action, adventure, sci-fi, thriller, Borg, 1996"
1357,"drama, romance, music, 1996"
1358,"drama, ex-con, 1996"
1359,"children, comedy, 1996"
1361,"documentary, In Netflix queue, 1996"
1363,"drama, religion, 1996"
1365,"drama, 1996"
1366,"drama, Arthur Miller, 1996"
1367,"adventure, children, comedy, dogs, remake, 1996"
1370,"action, adventure, thriller, 1990"
1371,"adventure, sci-fi, 1979"
1372,"action, mystery, sci-fi, Klingons, 1991"
1373,"action, sci-fi, 1989"
1374,"action, adventure, sci-fi, thriller, Captain Kirk, 1982"
1375,"action, adventure, sci-fi, 1984"
1376,"adventure, comedy, sci-fi, whales, 1986"
1377,"action, crime, superhero, 1992"
1378,"action, comedy, western, 1988"
1379,"action, western, 1990"
1380,"comedy, musical, romance, high school, 1978"
1381,"comedy, musical, romance, high school, 1982"
1382,"action, drama, 1990"
1385,"action, drama, thriller, 1992"
1387,"action, horror, Shark, 1975"
1388,"horror, thriller, 1978"
1389,"action, horror, shark, 1983"
1390,"comedy, 1996"
1391,"action, comedy, sci-fi, 1996"
1392,"comedy, drama, 1996"
1393,"drama, romance, sports, 1996"
1394,"comedy, Coen Brothers, 1987"
1395,"comedy, drama, 1987"
1396,"action, comedy, crime, drama, sci-fi, spying, 1992"
1397,"drama, 1996"
1398,"romance, war, Hemingway, 1996"
1399,"drama, 1996"
1401,"drama, 1996"
1405,"adventure, animation, comedy, crime, 1996"
1406,"crime, drama, mystery, thriller, 1995"
1407,"comedy, horror, mystery, thriller, slasher, spoof, 1996"
1408,"action, romance, war, western, Hawkeye, James Fennimore Cooper, 1992"
1409,"comedy, drama, fantasy, romance, 1996"
1411,"crime, drama, romance, Shakespeare, 1996"
1412,"drama, 1996"
1413,"drama, Conan, 1996"
1414,"comedy, 1996"
1415,"crime, drama, romance, 1996"
1416,"drama, musical, Andrew Lloyd Weber, 1996"
1417,"drama, 1996"
1419,"adventure, drama, 1971"
1422,"crime, drama, mystery, thriller, 1997"
1423,"drama, In Netflix queue, Vietnam, 1996"
1425,"comedy, 1997"
1426,"children, 1997"
1427,"action, thriller, 1997"
1428,"drama, 1995"
1429,"action, adventure, comedy, thriller, 1996"
1430,"comedy, thriller, 1996"
1431,"action, comedy, 1997"
1432,"action, comedy, crime, drama, thriller, 1997"
